Asistencia (%)_scaled,Desarrollo de Tareas (%)_scaled,Facultad_Ciencias de la Salud,Promedio ponderado del semestre,Matrícula al día_Sí,carga_aprobada,backlog_aprob_scaled,Facultad_Ingeniería y Arquitectura,conflicto_trabajo_estudio_scaled,Becario_Sí,trabajo_ordinal_scaled,Procedencia_Lima,"¿La falta de recursos económicos, becas o facilidades de pago me haría interrumpir mis estudios?",Situación laboral_Tiempo completo,Trasladado(a)_Sí,Facultad_Teología,Formas de Pago_Otros,Deuda,Necesidades educativas especiales_Sí,Modo de solicitud_Ingreso directo,¿La dificultad de los cursos supera mis capacidades actuales y me lleva a considerar dejar la universidad?,¿La calidad de la enseñanza y las metodologías docentes me desmotivan al punto de pensar en abandonar?,"¿El estrés, la ansiedad u otros problemas de bienestar asociados a la vida universitaria me hacen considerar abandonar?",Crianza Adventista_Sí,¿La incompatibilidad entre mis horarios de trabajo y las clases me llevaría a abandonar la carrera.?,target_deserto
0.556521739130434,-0.04403669724770601,False,8.33,True,0.4,0.5,False,0.0,False,0.0,False,2,False,False,False,True,289.99,False,False,5,3,1,True,1,0
-0.4782608695652174,-1.688073394495413,False,9.86,True,0.5,0.5,False,2.5,False,2.0,False,4,True,False,False,False,1008.76,True,False,2,2,5,False,5,1
0.5217391304347826,-0.6385321100917434,False,18.02,True,1.0,-1.0,False,0.75,False,1.0,True,3,False,False,False,False,126.12,False,False,2,3,3,True,3,0
1.2521739130434775,0.1541284403669731,False,10.94,True,0.4,0.0,False,0.0,False,0.0,False,4,False,False,False,False,2230.46,False,False,3,5,1,False,5,0
0.4521739130434785,0.8293577981651374,False,11.71,True,0.5,-0.5,False,0.0,False,0.0,False,4,False,False,False,True,368.7,False,False,5,4,2,False,5,0
0.2086956521739123,-1.8862385321100914,True,12.73,True,0.6666666666666666,0.0,False,1.5,False,2.0,True,1,True,False,False,False,967.14,False,False,1,5,2,False,3,1
0.13043478260869565,0.14678899082568808,False,10.55,True,0.5,-0.5,False,2.5,False,2.0,True,3,True,True,False,False,2015.52,False,True,5,2,1,True,5,0
-1.0347826086956526,-0.9614678899082565,False,11.58,True,0.4,0.0,False,2.5,False,2.0,True,4,True,False,False,False,459.06,False,False,4,4,2,True,5,1
1.0434782608695652,0.6825688073394494,False,13.42,True,0.6,-0.5,True,0.0,False,0.0,False,5,False,False,False,False,191.15,False,False,5,4,4,True,3,0
0.6173913043478256,-0.6532110091743113,False,13.78,True,0.6,-0.5,False,0.0,False,0.0,False,5,False,False,True,False,2772.84,False,False,1,4,2,True,2,0
-0.26956521739130507,-0.5724770642201833,False,17.68,True,1.0,-1.0,False,0.0,False,0.0,False,5,False,False,False,False,122.58,False,False,5,2,4,True,4,0
-0.13043478260869565,-1.695412844036697,False,14.61,True,0.625,0.0,False,0.0,False,0.0,True,4,False,False,False,False,574.39,False,False,1,2,3,False,5,0
-0.9478260869565223,-0.014678899082569016,False,7.59,False,0.2857142857142857,1.0,False,0.0,False,0.0,False,4,False,False,False,False,528.81,False,False,5,2,3,True,3,1
0.1391304347826082,-0.6165137614678893,False,8.92,True,0.4,0.0,True,0.0,False,0.0,False,4,False,False,False,False,1291.33,False,False,5,3,3,False,3,1
0.1652173913043471,0.2422018348623851,False,13.09,False,0.5,-0.5,False,0.0,False,0.0,True,5,False,False,False,False,1251.9,False,True,1,5,5,True,2,0
-0.16521739130434832,1.4972477064220189,False,12.49,True,0.5,0.5,False,0.0,False,0.0,False,5,False,False,False,False,113.06,False,False,1,4,5,True,3,0
0.0695652173913041,-0.14678899082568808,False,16.0,True,0.8,-0.5,True,0.0,False,0.0,False,3,False,False,False,False,657.42,False,False,2,1,5,False,2,1
0.18260869565217341,0.44770642201834926,False,11.94,True,0.5,-0.5,False,0.0,False,0.0,False,5,False,False,False,False,5765.34,False,False,5,4,3,True,1,0
-0.2782608695652176,-1.0201834862385315,False,13.1,True,0.6,0.0,False,0.0,False,0.0,False,3,False,False,False,False,496.91,False,False,3,3,2,False,1,0
0.1652173913043471,-0.2055045871559631,False,14.31,True,0.625,0.0,False,0.0,False,0.0,True,5,False,False,False,False,26.08,False,False,5,1,2,False,1,0
-1.0086956521739139,-0.9688073394495414,False,15.61,True,0.6,-0.5,True,0.0,False,0.0,False,5,False,False,False,False,3202.09,False,False,3,5,5,False,2,0
1.147826086956522,0.8880733944954134,False,14.38,True,0.75,-0.5,False,0.75,False,1.0,True,4,False,False,False,True,456.27,False,False,2,5,5,True,3,0
-0.3739130434782606,0.6385321100917434,False,13.86,True,0.75,-0.5,False,0.0,False,0.0,False,2,False,False,False,False,398.94,False,False,1,1,5,True,4,0
-0.8086956521739128,-1.3211009174311927,False,12.98,True,0.6,-0.5,True,0.0,False,0.0,True,4,False,False,False,True,3378.61,False,True,4,1,1,True,5,1
0.5999999999999993,1.5192660550458719,True,10.26,True,0.25,0.0,False,0.0,False,0.0,True,2,False,False,False,False,1932.78,False,False,4,3,5,True,5,0
0.2956521739130427,-0.4110091743119262,False,12.03,True,0.5714285714285714,0.5,True,0.0,False,0.0,False,5,False,False,False,False,500.8,False,False,1,1,1,False,5,0
-0.5043478260869563,-1.1376146788990826,False,14.99,True,0.75,0.0,False,2.5,False,2.0,False,4,True,False,False,False,158.05,False,True,5,4,3,False,5,0
1.3304347826086953,-1.262385321100917,False,9.14,True,0.42857142857142855,0.5,False,0.5,False,1.0,True,1,False,False,False,False,91.21,True,False,4,5,5,True,2,0
0.34782608695652173,-0.6385321100917434,False,14.09,True,0.6666666666666666,-0.5,False,1.0,False,1.0,True,5,False,False,False,False,1559.97,False,False,1,1,5,True,4,0
0.15652173913043455,0.16880733944954107,False,20.0,True,1.0,-1.0,False,0.25,False,1.0,False,1,False,False,False,False,482.08,False,False,1,5,4,True,1,0
-0.5913043478260868,1.4165137614678898,False,9.6,True,0.3333333333333333,0.5,False,0.0,False,0.0,False,5,False,False,False,False,204.24,False,False,5,1,4,False,5,0
0.8869565217391306,-0.06605504587155901,False,14.75,True,0.8,-0.5,True,0.0,True,0.0,True,5,False,False,False,False,825.71,False,False,3,5,1,True,1,0
0.09565217391304298,0.3963302752293582,True,9.37,True,0.42857142857142855,1.0,False,0.0,False,0.0,False,5,False,False,False,False,2242.35,False,False,5,1,1,True,3,1
-0.3826086956521744,-0.47706422018348627,False,12.54,True,0.6,0.0,False,0.0,False,0.0,False,4,False,True,False,False,1139.58,False,False,3,1,3,True,2,1
1.3304347826086953,-0.05137614678899104,False,15.23,True,0.7142857142857143,0.0,False,0.0,False,0.0,True,1,False,True,False,False,1794.0,False,False,5,2,1,False,3,0
1.3304347826086953,-0.6752293577981654,False,10.78,True,0.5,0.0,True,0.0,False,0.0,False,5,False,False,False,False,636.49,False,False,5,3,5,True,4,1
-0.43478260869565216,-0.04403669724770601,False,13.39,False,0.5,-0.5,True,0.0,False,0.0,False,5,False,False,False,False,491.85,False,False,4,5,3,True,2,1
-1.4000000000000008,0.4036697247706422,False,13.17,True,0.6,0.0,False,0.0,True,0.0,False,5,False,False,False,False,376.08,False,False,2,3,1,True,2,1
0.17391304347826086,-0.31559633027522915,False,14.24,True,0.6666666666666666,0.0,False,0.0,True,0.0,False,3,False,False,False,False,2251.58,False,False,2,4,5,False,2,0
-0.9130434782608695,-0.8073394495412844,False,14.68,True,0.75,-0.5,False,0.25,False,1.0,False,1,False,False,False,False,1817.04,False,True,1,1,4,False,1,0
0.26956521739130385,0.4256880733944952,False,14.92,True,0.8,-0.5,False,1.25,False,1.0,False,1,False,False,False,False,554.46,False,False,1,1,2,False,5,0
0.22608695652173863,0.1394495412844041,False,5.02,True,0.2,0.5,False,0.0,False,0.0,True,2,False,False,False,False,721.83,False,False,2,2,2,True,1,0
0.13043478260869565,-0.3889908256880732,False,8.8,True,0.5,0.5,False,0.0,False,0.0,True,3,False,False,False,True,320.92,False,False,1,1,4,True,2,1
-0.8260869565217391,-1.761467889908257,False,5.0,True,0.16666666666666666,1.0,True,0.0,False,0.0,True,2,False,False,False,False,2063.63,False,False,4,2,4,False,5,1
0.8000000000000003,0.26422018348623916,False,11.63,True,0.625,0.5,False,0.0,False,0.0,False,1,False,False,False,False,204.94,False,False,5,1,4,True,3,0
0.11304347826086932,0.9027522935779815,False,8.85,False,0.375,1.5,False,0.0,False,0.0,True,4,False,False,False,False,911.24,False,False,5,2,2,False,5,0
0.09565217391304298,0.7779816513761474,False,15.97,True,0.5,-0.5,False,1.25,False,1.0,True,3,False,False,False,False,256.99,False,True,1,2,4,True,5,0
0.07826086956521665,-0.8880733944954124,False,5.52,True,0.25,2.0,False,2.5,False,2.0,True,5,True,False,False,False,1448.35,False,False,5,5,3,True,5,0
0.5826086956521742,0.12477064220183508,False,13.63,True,0.6666666666666666,0.0,True,0.0,False,0.0,False,1,False,False,False,True,2813.1,False,False,5,5,3,False,2,0
-0.11304347826086932,0.07339449541284404,False,17.23,True,0.75,-1.0,False,0.0,False,0.0,True,5,False,False,False,False,1365.9,False,True,2,1,5,True,1,0
1.3304347826086953,0.27889908256880713,True,15.23,True,0.7142857142857143,0.0,False,0.25,False,1.0,True,5,False,False,False,False,1011.95,True,True,3,1,1,True,1,0
0.634782608695652,-1.1963302752293576,False,13.31,True,0.5,0.0,True,0.0,False,0.0,True,5,False,False,False,True,172.37,False,False,5,5,1,False,2,1
0.36521739130434805,-1.2330275229357797,True,10.47,False,0.5714285714285714,0.5,False,0.0,False,0.0,True,5,False,False,False,False,1631.81,False,False,4,4,5,False,5,0
-1.3739130434782607,0.7266055045871563,False,12.56,True,0.5,0.5,False,0.0,False,0.0,True,5,False,False,True,True,2054.0,False,False,1,3,5,True,3,1
0.2956521739130427,-0.8220183486238534,False,17.41,True,0.75,-1.0,True,0.0,True,0.0,True,1,False,False,False,False,882.06,False,False,1,2,1,True,3,0
-1.6608695652173922,-0.4550458715596332,False,12.06,True,0.6,0.0,True,0.0,False,0.0,False,3,False,False,False,False,1042.81,False,False,1,1,5,True,1,1
0.5043478260869563,-0.3669724770642202,False,11.01,True,0.5,0.5,True,0.0,False,0.0,True,1,False,False,False,False,299.17,False,False,2,5,4,True,1,0
-0.44347826086956593,0.8220183486238534,True,12.14,True,0.5,0.0,False,1.25,True,1.0,True,3,False,False,False,False,365.34,False,False,4,5,1,True,5,0
-1.1565217391304345,-0.25688073394495414,False,10.12,True,0.5,0.0,False,2.5,False,2.0,False,5,True,False,False,False,877.78,True,True,5,1,5,True,5,1
-0.36521739130434805,-1.1229357798165136,False,14.73,True,0.7142857142857143,0.0,False,0.0,False,0.0,True,5,False,False,False,False,1124.45,False,False,2,1,5,False,1,0
-0.43478260869565216,-0.8220183486238534,True,13.12,False,0.6,-0.5,False,1.0,False,1.0,False,5,False,True,False,False,1542.49,False,True,2,1,2,False,4,1
0.18260869565217341,0.5064220183486243,False,9.57,True,0.42857142857142855,1.0,False,0.0,False,0.0,True,1,False,False,True,False,273.72,False,True,1,2,2,False,1,0
-0.6173913043478269,-1.0348623853211005,False,12.64,True,0.6666666666666666,0.0,False,1.25,False,1.0,False,4,False,True,True,True,606.04,False,False,1,2,3,False,5,0
0.4695652173913036,0.5577981651376153,False,20.0,True,1.0,-1.0,False,0.0,True,0.0,False,5,False,False,False,False,1342.03,False,False,2,2,4,False,2,0
0.34782608695652173,1.1522935779816517,False,13.19,True,0.5,0.0,True,0.5,False,1.0,False,2,False,False,False,False,33.48,False,False,4,4,5,True,2,1
0.017391304347826333,0.41100917431192724,True,7.5,True,0.25,0.0,False,0.0,False,0.0,False,5,False,False,False,False,969.35,False,False,3,1,5,True,1,0
-1.1826086956521746,0.05871559633027502,False,16.04,True,0.6666666666666666,-0.5,True,0.0,False,0.0,True,4,False,False,False,False,317.96,False,False,4,1,4,False,5,0
-0.22608695652173988,0.29357798165137616,True,11.34,True,0.5,-0.5,False,0.0,False,0.0,False,5,False,False,False,False,756.45,False,False,5,1,4,True,4,0
0.8956521739130432,-0.8660550458715595,False,11.84,True,0.5,0.0,False,0.0,False,0.0,False,5,False,False,False,False,778.72,False,False,5,1,1,True,1,0
0.38260869565217315,1.2403669724770647,False,13.97,True,0.625,0.0,False,0.0,False,0.0,True,3,False,False,False,False,811.15,False,False,5,4,1,True,3,0
-0.44347826086956593,0.5651376146788993,False,11.73,True,0.625,0.5,True,0.0,False,0.0,False,3,False,False,False,False,116.55,False,False,5,5,1,False,1,0
0.6782608695652171,0.4183486238532112,False,14.54,True,0.6666666666666666,-0.5,False,0.0,False,0.0,False,4,False,False,False,False,1245.68,False,False,3,2,1,False,2,1
-0.8956521739130432,-0.47706422018348627,False,11.9,True,0.5,0.0,False,0.0,False,0.0,True,4,False,False,False,True,1061.74,False,False,2,1,2,False,2,0
0.13043478260869565,-1.188990825688073,False,13.17,True,0.6,0.0,False,1.0,False,1.0,True,2,False,False,False,False,1543.79,False,True,1,1,4,True,4,0
0.2086956521739123,0.49908256880733926,True,13.14,True,0.5,0.0,False,0.0,False,0.0,False,5,False,False,False,False,1264.93,False,False,2,2,1,False,1,0
0.30434782608695654,0.8073394495412844,False,13.89,True,0.625,0.0,False,0.0,True,0.0,True,5,False,False,False,False,322.56,False,True,1,3,1,False,2,0
-0.5478260869565215,-0.02935779816513699,False,12.6,True,0.6666666666666666,0.0,True,0.0,False,0.0,False,5,False,False,False,True,198.36,False,False,3,1,3,True,4,0
0.8000000000000003,0.14678899082568808,False,14.92,False,0.6666666666666666,0.0,True,0.5,True,1.0,True,5,False,False,False,False,150.18,False,False,1,2,2,True,2,1
0.06086956521739155,-1.0055045871559636,False,13.15,True,0.5714285714285714,0.0,True,0.0,False,0.0,False,2,False,False,False,False,1066.43,False,False,3,3,1,True,1,1
0.07826086956521665,-0.5944954128440363,False,10.2,True,0.42857142857142855,0.5,True,0.5,False,1.0,True,3,False,False,False,False,1789.87,False,False,5,3,5,False,2,1
-0.19999999999999976,0.1394495412844041,False,13.01,True,0.5,0.0,True,0.0,True,0.0,True,5,False,False,False,False,98.47,False,False,4,3,1,True,1,0
-1.8434782608695655,-0.9541284403669725,False,11.83,True,0.5,0.0,True,1.0,False,2.0,True,5,True,False,False,True,1965.58,False,False,5,1,2,True,2,0
-0.7652173913043476,0.4183486238532112,False,8.9,False,0.42857142857142855,0.5,False,0.0,False,0.0,True,5,False,False,False,False,2330.46,False,False,5,1,5,True,1,1
-0.6956521739130435,-0.6311926605504583,False,10.5,True,0.5,0.0,True,0.0,False,0.0,False,5,False,False,False,False,2224.41,False,False,5,4,5,False,4,1
-0.5304347826086964,0.46972477064220225,False,15.22,True,0.625,0.0,True,0.5,False,2.0,False,4,True,False,False,False,676.54,False,False,1,4,3,False,1,1
-1.1043478260869568,-0.5064220183486232,False,11.64,True,0.5,0.5,True,2.0,False,2.0,True,3,True,False,False,False,1927.14,False,True,4,2,1,False,4,1
0.5478260869565215,0.4183486238532112,True,13.25,True,0.5714285714285714,0.0,False,0.0,False,0.0,False,5,False,False,False,False,2766.48,False,False,1,5,2,True,1,0
-0.5391304347826089,0.8587155963302754,False,13.27,True,0.6,-0.5,False,0.0,False,0.0,False,4,False,False,False,False,1587.53,False,True,2,5,4,True,1,0
-0.052173913043479,0.5944954128440373,False,11.63,False,0.5714285714285714,0.5,False,1.0,False,2.0,False,3,True,False,True,False,1866.88,False,False,5,5,4,True,2,0
1.121739130434782,0.9174311926605505,True,12.21,True,0.5714285714285714,0.5,False,0.0,True,0.0,True,3,False,False,False,False,342.89,False,False,3,4,5,False,3,0
-0.391304347826087,0.2715596330275231,False,13.82,True,0.625,0.5,False,2.5,True,2.0,False,3,True,False,False,False,51.4,False,False,1,4,5,False,5,1
-0.25217391304347875,0.7486238532110094,True,18.68,True,1.0,-1.0,False,0.0,False,0.0,False,4,False,False,False,False,1472.37,False,False,5,5,2,True,5,0
0.21739130434782608,-0.05871559633027502,False,15.33,True,0.7142857142857143,0.0,False,0.5,False,1.0,False,5,False,False,False,False,585.95,False,False,5,2,4,True,2,0
-0.2782608695652176,0.43302752293578023,False,16.22,True,0.75,-0.5,True,0.0,False,0.0,False,1,False,False,False,False,928.95,False,False,5,4,1,False,5,1
0.5913043478260868,1.5192660550458719,False,8.82,False,0.4,0.0,False,1.5,False,2.0,True,5,True,False,False,False,1354.45,False,True,4,2,1,False,3,0
-0.10434782608695677,-0.27889908256880713,False,9.88,True,0.5,1.0,False,0.0,False,0.0,True,1,False,False,False,True,439.51,False,False,3,4,4,False,2,0
0.28695652173913017,0.7192660550458714,False,19.96,True,1.0,-1.0,True,0.5,False,1.0,False,5,False,False,False,False,2267.56,False,False,3,2,3,True,2,1
-0.11304347826086932,-0.27889908256880713,False,15.14,True,0.75,0.0,False,1.5,False,2.0,True,5,True,True,False,False,497.47,False,False,1,3,1,True,3,1
0.7652173913043476,1.0495412844036696,False,8.44,True,0.3333333333333333,0.5,True,0.0,False,0.0,True,5,False,False,False,False,1327.07,False,False,4,5,1,True,2,0
-0.7739130434782614,1.5119266055045877,False,9.95,True,0.5,0.5,True,0.5,False,1.0,False,3,False,False,False,False,1094.18,False,False,3,3,2,True,2,0
-0.026086956521738883,-0.3669724770642202,False,10.29,True,0.5,1.0,True,2.5,False,2.0,False,5,True,False,False,False,541.68,False,True,5,5,3,True,5,1
-0.3304347826086954,-0.9321100917431194,False,12.38,True,0.5714285714285714,0.5,False,0.0,False,0.0,True,1,False,False,False,False,833.06,False,False,5,2,3,False,5,0
-0.3304347826086954,-0.5944954128440363,False,13.46,True,0.625,0.5,False,0.0,False,0.0,False,4,False,False,False,False,208.11,False,False,5,3,4,False,5,1
-0.0695652173913041,-0.2495412844036691,False,10.27,True,0.5,1.0,False,0.0,False,0.0,True,1,False,False,False,False,465.67,False,False,4,5,5,True,3,0
0.634782608695652,-0.33761467889908214,False,10.8,True,0.5714285714285714,0.5,False,2.0,True,2.0,True,1,True,False,False,False,830.44,False,False,5,1,5,True,4,0
0.2608695652173913,0.6532110091743123,False,10.78,True,0.4,0.0,False,0.0,False,0.0,False,1,False,False,False,False,9.75,False,False,5,3,1,True,4,0
1.2173913043478262,-0.9834862385321095,False,17.84,True,0.875,-0.5,False,0.0,False,0.0,False,2,False,False,False,False,1867.6,False,True,5,3,4,False,5,0
-1.0956521739130443,-0.1981651376146791,False,10.12,False,0.5,0.0,False,1.0,False,2.0,False,4,True,False,False,False,138.77,False,False,5,3,3,False,2,1
-0.6869565217391309,0.4036697247706422,True,16.55,True,0.6,-0.5,False,2.5,False,2.0,True,5,True,False,False,False,527.34,False,False,4,5,1,True,5,0
0.6521739130434783,-0.12477064220183508,False,7.18,False,0.3333333333333333,0.5,False,0.0,False,0.0,True,5,False,False,False,False,3395.9,False,False,1,1,2,False,5,0
0.13043478260869565,1.0935779816513767,False,11.6,True,0.5,0.5,False,0.0,True,0.0,False,1,False,False,False,True,316.9,False,False,3,3,5,True,2,0
0.7739130434782602,-0.17614678899082506,False,16.97,True,0.8571428571428571,-0.5,False,1.0,False,1.0,True,3,False,False,False,False,1028.45,False,False,4,4,4,True,4,1
0.46086956521739103,-0.4110091743119262,False,14.15,True,0.6666666666666666,-0.5,False,0.0,False,0.0,False,4,False,False,False,False,1183.71,False,False,2,4,5,False,2,0
-0.25217391304347875,-0.2642201834862381,False,14.09,True,0.5,-0.5,False,0.25,False,1.0,False,2,False,False,False,False,1222.28,False,False,3,1,3,True,1,0
-1.0782608695652178,0.34495412844036716,True,12.53,True,0.5,0.5,False,1.25,False,1.0,True,2,False,False,False,False,112.44,False,True,3,4,1,True,5,0
-0.19999999999999976,-1.6440366972477063,False,17.62,True,0.8,-0.5,False,0.25,False,1.0,True,5,False,False,False,False,970.08,False,False,5,1,3,False,1,1
0.08695652173913043,0.6311926605504593,False,14.87,True,0.5714285714285714,0.0,True,2.0,True,2.0,False,4,True,False,False,False,796.12,False,False,5,4,2,False,4,0
0.33913043478260796,-0.5798165137614673,False,10.64,True,0.5,0.0,True,0.0,True,0.0,False,1,False,False,False,False,9.48,False,False,5,1,3,True,2,1
-1.1130434782608694,0.5944954128440373,False,13.63,True,0.5,0.0,True,0.0,False,0.0,True,5,False,False,False,False,1961.76,False,True,1,2,5,True,3,0
0.2521739130434775,1.5192660550458719,True,12.47,True,0.5,0.0,False,0.0,True,0.0,True,3,False,False,False,False,1899.17,False,False,2,2,3,True,1,0
-0.34782608695652173,0.4036697247706422,False,13.96,False,0.75,0.0,False,1.25,False,1.0,True,2,False,False,False,False,128.31,False,False,3,1,1,True,5,0
1.1826086956521735,1.5192660550458719,False,16.74,True,0.75,0.0,False,0.0,False,0.0,True,2,False,False,False,False,326.67,False,False,5,1,2,True,2,0
-0.052173913043479,1.1449541284403677,False,15.66,True,0.75,0.0,True,0.0,False,0.0,False,3,False,True,False,False,207.15,False,False,2,4,1,True,1,0
0.22608695652173863,-0.02935779816513699,False,10.74,True,0.5,-0.5,False,0.0,False,0.0,True,2,False,False,False,True,850.44,False,False,5,2,5,True,2,0
-0.15652173913043455,0.7412844036697254,False,12.01,True,0.5714285714285714,0.5,True,0.0,True,0.0,True,4,False,True,False,False,1438.65,False,False,4,5,3,True,1,0
-0.44347826086956593,0.03669724770642202,True,11.99,True,0.5,0.0,False,0.75,False,1.0,False,5,False,False,False,False,2358.7,False,False,4,3,1,True,3,0
0.4521739130434785,-0.25688073394495414,True,10.49,True,0.5,-0.5,False,0.0,False,0.0,False,5,False,False,False,False,1724.92,False,False,5,5,4,True,2,0
0.46086956521739103,1.0862385321100916,False,19.21,True,0.75,-1.0,False,0.0,True,0.0,True,1,False,False,False,False,197.13,False,False,3,1,5,True,3,0
0.782608695652174,0.16880733944954107,False,11.82,True,0.5,-0.5,False,0.0,False,0.0,False,3,False,False,False,False,482.43,False,False,5,2,4,False,3,0
0.634782608695652,0.5064220183486243,False,9.09,False,0.4,0.0,False,1.25,False,1.0,True,5,False,True,False,False,1113.92,False,False,5,3,1,True,5,0
-0.44347826086956593,0.4036697247706422,False,14.03,True,0.5,-0.5,True,0.0,False,0.0,False,2,False,True,False,False,795.39,False,False,1,2,2,False,2,1
0.38260869565217315,-0.08807339449541306,False,12.9,True,0.625,0.5,False,2.5,False,2.0,True,1,True,False,False,False,745.61,False,False,5,3,1,True,5,0
-0.904347826086957,0.7192660550458714,False,17.11,True,0.8333333333333334,-0.5,False,0.0,False,0.0,True,1,False,False,False,False,101.65,False,False,5,1,1,True,4,0
1.3304347826086953,-0.4110091743119262,False,14.22,True,0.625,0.0,False,2.0,False,2.0,False,2,True,False,False,False,911.62,False,False,5,4,2,False,4,0
0.28695652173913017,0.3669724770642202,True,12.86,False,0.5714285714285714,0.5,False,0.0,False,0.0,True,5,False,False,False,False,2905.67,False,False,4,2,1,True,5,0
-0.5565217391304352,-0.35963302752293513,False,11.68,True,0.6,0.0,True,0.0,False,0.0,True,5,False,False,False,False,3007.27,False,False,3,2,1,True,1,1
0.43478260869565216,0.44036697247706424,False,11.47,True,0.5,0.5,False,0.25,False,1.0,True,4,False,False,False,False,66.18,False,False,5,3,5,True,1,0
-0.43478260869565216,-0.49174311926605524,False,10.92,True,0.4,0.0,False,1.0,False,1.0,False,5,False,False,False,False,987.97,False,True,5,5,4,False,4,1
-0.043478260869565216,-0.9027522935779815,False,15.98,True,0.75,0.0,False,0.0,False,0.0,False,4,False,False,False,True,956.24,False,True,5,5,1,True,4,1
0.8000000000000003,0.6165137614678903,True,17.98,True,0.8571428571428571,-0.5,False,0.0,False,0.0,True,5,False,False,False,False,610.37,False,True,3,1,2,True,1,0
0.3304347826086954,-0.8293577981651374,False,12.5,True,0.625,0.5,False,0.0,False,0.0,False,3,False,False,False,True,236.83,False,False,4,4,5,False,3,0
0.704347826086956,0.6458715596330273,False,12.5,True,0.4,0.0,True,1.25,False,1.0,True,5,False,False,False,False,824.48,False,True,3,1,2,False,5,0
-0.3304347826086954,1.1302752293577987,True,8.61,True,0.375,1.5,False,0.0,False,0.0,False,4,False,False,False,False,541.52,False,False,5,4,3,True,5,0
-0.9739130434782611,-0.2055045871559631,True,12.17,False,0.6666666666666666,0.0,False,0.0,False,0.0,True,4,False,False,False,False,428.17,False,False,1,2,2,True,2,0
0.7565217391304351,-0.4256880733944952,False,12.59,True,0.5714285714285714,0.5,True,0.25,True,1.0,False,4,False,False,False,False,907.22,False,False,4,3,1,False,1,1
-0.23478260869565243,0.7045871559633033,True,14.69,True,0.75,-0.5,False,0.0,False,0.0,False,3,False,False,False,False,417.03,False,False,1,1,4,True,1,0
-0.46956521739130486,-1.9229357798165134,False,11.51,True,0.625,0.5,False,1.5,False,2.0,False,5,True,False,False,True,2115.61,False,True,4,5,3,True,3,1
0.4086956521739133,0.4036697247706422,False,15.42,True,0.8333333333333334,-0.5,False,0.0,False,0.0,False,3,False,False,False,False,343.35,False,False,2,1,4,True,5,0
0.5999999999999993,-0.3302752293577982,False,18.37,True,1.0,-1.0,False,0.75,False,1.0,False,3,False,False,True,False,202.19,False,False,3,1,5,True,3,0
-0.6000000000000005,0.7045871559633033,False,15.4,True,0.6666666666666666,-0.5,False,0.5,False,1.0,False,5,False,False,False,False,2334.11,False,True,5,3,1,True,2,0
-0.6260869565217394,0.9761467889908255,False,9.88,True,0.42857142857142855,1.0,False,0.0,True,0.0,False,5,False,False,False,False,93.11,False,False,5,1,1,True,5,0
0.18260869565217341,-0.4256880733944952,False,11.56,True,0.5714285714285714,0.0,False,2.5,False,2.0,False,3,True,False,False,False,1114.9,False,False,2,5,1,True,5,0
1.0521739130434777,0.022018348623853004,False,14.06,True,0.75,-0.5,False,0.0,False,0.0,False,5,False,False,False,False,1222.56,False,False,1,2,3,True,1,0
-1.686956521739131,-0.007339449541283987,False,6.09,True,0.3333333333333333,1.0,False,0.0,False,0.0,False,3,False,False,False,False,16.1,False,False,5,5,5,False,1,1
-0.3391304347826092,0.8733944954128444,True,15.59,True,0.6,-0.5,False,1.25,False,1.0,False,5,False,False,False,False,408.26,False,True,1,5,1,False,5,0
-0.6000000000000005,0.0,False,14.75,True,0.7142857142857143,0.0,False,0.0,False,0.0,False,5,False,False,False,False,571.69,False,False,5,3,3,True,3,0
-0.08695652173913043,-0.13211009174311905,False,13.57,True,0.5714285714285714,0.0,False,0.0,False,0.0,False,5,False,False,False,False,830.37,False,False,2,1,4,False,2,0
-0.44347826086956593,-0.6385321100917434,False,13.78,True,0.625,0.0,False,0.0,False,0.0,False,4,False,False,False,False,998.18,False,False,2,5,1,False,5,0
-0.9304347826086959,-0.8513761467889904,False,13.05,False,0.6666666666666666,0.0,False,0.0,False,0.0,True,5,False,False,False,False,1892.11,False,False,3,4,1,True,1,0
0.21739130434782608,1.5192660550458719,False,14.42,True,0.625,0.0,False,0.0,False,0.0,True,4,False,True,False,False,175.59,False,False,1,2,2,False,4,0
0.1913043478260872,-1.4091743119266051,False,14.77,True,0.6666666666666666,-0.5,False,0.0,False,0.0,True,2,False,False,False,False,956.76,False,False,3,5,2,True,1,0
-0.2782608695652176,-0.4550458715596332,False,10.95,True,0.5,1.0,True,0.0,False,0.0,True,2,False,False,False,False,290.16,False,False,5,3,5,True,1,0
0.782608695652174,0.9174311926605505,False,11.94,True,0.5,0.0,True,1.25,False,1.0,False,1,False,False,False,False,492.68,False,False,1,1,2,True,5,0
-0.5826086956521742,-0.7633027522935774,False,10.32,True,0.5,0.5,True,0.0,False,0.0,True,4,False,False,False,False,753.44,False,False,5,5,5,True,1,1
0.4956521739130437,0.2715596330275231,True,15.5,True,0.8,-0.5,False,0.5,False,1.0,True,5,False,False,False,False,1559.84,False,False,1,1,4,True,2,0
0.6695652173913046,0.8440366972477065,False,10.05,True,0.375,1.0,True,0.0,False,0.0,True,5,False,False,False,False,570.23,False,False,5,4,3,True,5,0
